"leaid","neighbor_leaid"
"0614940","0633570"
"0614940","0640650"
"0614940","0634425"
"0614940","0625470"
"0614940","0600153"
"0617040","0600025"
"0617040","0600032"
"0633570","0606037"
"0633570","0612090"
"0633570","0614940"
"0633570","0634425"
"0633570","0638980"
"0621210","0616680"
"0621210","0601428"
"0621210","0600032"
"0621210","0622710"
"0621210","0639420"
"0602100","0619110"
"0602100","0606810"
"0602100","0610710"
"0602100","0618730"
"0602100","0619140"
"0602100","0620790"
"0602100","0631710"
"0602100","0626100"
"0606810","0638640"
"0606810","0602100"
"0606810","0608610"
"0606810","0610710"
"0606810","0618730"
"0606810","0620250"
"0606810","0620790"
"0606810","0635880"
"0607470","0612750"
"0607470","0636990"
"0608610","0616230"
"0608610","0606810"
"0608610","0618730"
"0608610","0620250"
"0608610","0626670"
"0608610","0635220"
"0608610","0637380"
"0608610","0634320"
"0610710","0602100"
"0610710","0606810"
"0610710","0618730"
"0610740","0636990"
"0610740","0631530"
"0610740","0634320"
"0612750","0607470"
"0612750","0631740"
"0612750","0636990"
"0612750","0634880"
"0612750","0607500"
"0612880","0634380"
"0612880","0631740"
"0612880","0635040"
"0612880","0636990"
"0612880","0634880"
"0612880","0601426"
"0612880","0600069"
"0612880","0631530"
"0613500","0640710"
"0613500","0607440"
"0613500","0600029"
"0613500","0601426"
"0613500","0628250"
"0618730","0638640"
"0618730","0602100"
"0618730","0606810"
"0618730","0608610"
"0618730","0610710"
"0618730","0626100"
"0619140","0616230"
"0619140","0605820"
"0619140","0602100"
"0619140","0637680"
"0619140","0642180"
"0619140","0605700"
"0619140","0631710"
"0619140","0618210"
"0619140","0600042"
"0619140","0626100"
"0619140","0600069"
"0620250","0638640"
"0620250","0606810"
"0620250","0608610"
"0620250","0621330"
"0620250","0635880"
"0620250","0634320"
"0620790","0602100"
"0620790","0606810"
"0620790","0635880"
"0620790","0631710"
"0620790","0631530"
"0621330","0620250"
"0621330","0634320"
"0626670","0608610"
"0626670","0634320"
"0631740","0612910"
"0631740","0612750"
"0631740","0612880"
"0631740","0636990"
"0631740","0634880"
"0635040","0612880"
"0635040","0631710"
"0635040","0600069"
"0635040","0631530"
"0635220","0608610"
"0635220","0637380"
"0635880","0606810"
"0635880","0620250"
"0635880","0620790"
"0635880","0631530"
"0635880","0634320"
"0633390","0630210"
"0633390","0627780"
"0633390","0624540"
"0633390","0630180"
"0633390","0616920"
"0627780","0630210"
"0627780","0633390"
"0627780","0630180"
"0627780","0625800"
"0627780","0691135"
"0627780","0616920"
"0627780","0634440"
"0624540","0630210"
"0624540","0633390"
"0624540","0630180"
"0624540","0600029"
"0624540","0600028"
"0624540","0616920"
"0624540","0600027"
"0630180","0606034"
"0630180","0633390"
"0630180","0627780"
"0630180","0624540"
"0630180","0691135"
"0630180","0600027"
"0630180","0609850"
"0611850","0614760"
"0611850","0623010"
"0611850","0637560"
"0611850","0622890"
"0611850","0642450"
"0611850","0616325"
"0611850","0627690"
"0623010","0642480"
"0623010","0611850"
"0623010","0620190"
"0623010","0616325"
"0623010","0627690"
"0623010","0633750"
"0637560","0611850"
"0637560","0622890"
"0637560","0621930"
"0637560","0627690"
"0622890","0611850"
"0622890","0637560"
"0622890","0642450"
"0622890","0621930"
"0622890","0612180"
"0642450","0612120"
"0642450","0611850"
"0642450","0622890"
"0642450","0626190"
"0642450","0640650"
"0642450","0604110"
"0642450","0612180"
"0642450","0616325"
"0621930","0637560"
"0621930","0622890"
"0621930","0611460"
"0621930","0612180"
"0621930","0627690"
"0616680","0621210"
"0616680","0621420"
"0616680","0601428"
"0616680","0622710"
"0616680","0618390"
"0626190","0642480"
"0626190","0612090"
"0626190","0642450"
"0626190","0640650"
"0626190","0603690"
"0626190","0604110"
"0640650","0606037"
"0640650","0642480"
"0640650","0612090"
"0640650","0614940"
"0640650","0642450"
"0640650","0626190"
"0640650","0612180"
"0640650","0625470"
"0611910","0636972"
"0611910","0619440"
"0611910","0629580"
"0611910","0642810"
"0611910","0620880"
"0611910","0601710"
"0611910","0637620"
"0611910","0626490"
"0627180","0635970"
"0627180","0638220"
"0627180","0607740"
"0627180","0613800"
"0627180","0622710"
"0627180","0636840"
"0619440","0636972"
"0619440","0611910"
"0619440","0629580"
"0619440","0642810"
"0619440","0601710"
"0619440","0620130"
"0619440","0600001"
"0619440","0636970"
"0635970","0602820"
"0635970","0627180"
"0635970","0638220"
"0635970","0642120"
"0635970","0617880"
"0635970","0607740"
"0635970","0600001"
"0638220","0627180"
"0638220","0635970"
"0638220","0600001"
"0638220","0622710"
"0629580","0611910"
"0629580","0619440"
"0629580","0642120"
"0629580","0620880"
"0629580","0600001"
"0642120","0642510"
"0642120","0619540"
"0642120","0635970"
"0642120","0629580"
"0642120","0615600"
"0642120","0617880"
"0642120","0603270"
"0642120","0620880"
"0642120","0637620"
"0642120","0600001"
"0615600","0642510"
"0615600","0619540"
"0615600","0642120"
"0615600","0617880"
"0615600","0603270"
"0615600","0607740"
"0615600","0613800"
"0615600","0600026"
"0642810","0636972"
"0642810","0611910"
"0642810","0619440"
"0642810","0601710"
"0617880","0642510"
"0617880","0635970"
"0617880","0642120"
"0617880","0615600"
"0617880","0607740"
"0626340","0612960"
"0626340","0602160"
"0626340","0632370"
"0626340","0600016"
"0626340","0608760"
"0626340","0636970"
"0633690","0699004"
"0633690","0604860"
"0633690","0601409"
"0633690","0611870"
"0633690","0623530"
"0618780","0619050"
"0618780","0636420"
"0618780","0600011"
"0618780","0636780"
"0618780","0631170"
"0619050","0618780"
"0619050","0632520"
"0619050","0636420"
"0619050","0638550"
"0619050","0631170"
"0604200","0606060"
"0604200","0634410"
"0604530","0634980"
"0604530","0632130"
"0604530","0634290"
"0604530","0634920"
"0606060","0604200"
"0606060","0618870"
"0606060","0637530"
"0606060","0634410"
"0606480","0617190"
"0606480","0624900"
"0606480","0634920"
"0617190","0606480"
"0617190","0634920"
"0618870","0606060"
"0618870","0620460"
"0618870","0637530"
"0618870","0634410"
"0620460","0634980"
"0620460","0618870"
"0620460","0624900"
"0620460","0634230"
"0620460","0637530"
"0620460","0606780"
"0622380","0624570"
"0622380","0631470"
"0622380","0632130"
"0622380","0643140"
"0622380","0629610"
"0624570","0622380"
"0624570","0631860"
"0624570","0632130"
"0624570","0629610"
"0624900","0618930"
"0624900","0606480"
"0624900","0620460"
"0624900","0634230"
"0624900","0634920"
"0624900","0606780"
"0631470","0626310"
"0631470","0622380"
"0631470","0643140"
"0631470","0622650"
"0631470","0606780"
"0631470","0620220"
"0631470","0629610"
"0631860","0624570"
"0631860","0632130"
"0631860","0629610"
"0632130","0634980"
"0632130","0604530"
"0632130","0622380"
"0632130","0624570"
"0632130","0631860"
"0632130","0634290"
"0632130","0634920"
"0632130","0643140"
"0632130","0606780"
"0634230","0620460"
"0634230","0624900"
"0634230","0637530"
"0634290","0604530"
"0634290","0632130"
"0603270","0602820"
"0603270","0642120"
"0603270","0615600"
"0603270","0611130"
"0603270","0615000"
"0603270","0641130"
"0603270","0637620"
"0603270","0600026"
"0603270","0638880"
"0603630","0610860"
"0603630","0604260"
"0603630","0606390"
"0603630","0606960"
"0603630","0610890"
"0603630","0611940"
"0603630","0613290"
"0603630","0614700"
"0603630","0616050"
"0603630","0620850"
"0603630","0637890"
"0603630","0621900"
"0603630","0624230"
"0604260","0603630"
"0604260","0614700"
"0604260","0621450"
"0604260","0637890"
"0604260","0627450"
"0604260","0624230"
"0604560","0641430"
"0604560","0619540"
"0604560","0606720"
"0604560","0622950"
"0604560","0624330"
"0605250","0610860"
"0605250","0606107"
"0605250","0611550"
"0605250","0610890"
"0605250","0621900"
"0606390","0638730"
"0606390","0603630"
"0606390","0612360"
"0606390","0614700"
"0606390","0615000"
"0606390","0616050"
"0606390","0620730"
"0606390","0632710"
"0606390","0633480"
"0606390","0623820"
"0606720","0638730"
"0606720","0641430"
"0606720","0604560"
"0606720","0612360"
"0606720","0622950"
"0606720","0623760"
"0606720","0624330"
"0606720","0632710"
"0606720","0636330"
"0606720","0638700"
"0606720","0641400"
"0606720","0624780"
"0606960","0603630"
"0606960","0611130"
"0606960","0611940"
"0606960","0619590"
"0606960","0637470"
"0606960","0621900"
"0606960","0625230"
"0606960","0638880"
"0610890","0606107"
"0610890","0619540"
"0610890","0632430"
"0610890","0611760"
"0610890","0611550"
"0610890","0609510"
"0610890","0603630"
"0610890","0605250"
"0610890","0637890"
"0610890","0621900"
"0610890","0631350"
"0610890","0624230"
"0611130","0603270"
"0611130","0606960"
"0611130","0611940"
"0611130","0620850"
"0611130","0641130"
"0611130","0638880"
"0611940","0603630"
"0611940","0606960"
"0611940","0611130"
"0611940","0613290"
"0611940","0620850"
"0612360","0619540"
"0612360","0606390"
"0612360","0606720"
"0612360","0620730"
"0612360","0632710"
"0612360","0638700"
"0631830","0636420"
"0631830","0638550"
"0631830","0613470"
"0631830","0605010"
"0631830","0638520"
"0631830","0642300"
"0631830","0625190"
"0632520","0619050"
"0632520","0638550"
"0632520","0631170"
"0636420","0618780"
"0636420","0619050"
"0636420","0631830"
"0636420","0638550"
"0636420","0600011"
"0638550","0619050"
"0638550","0631830"
"0638550","0632520"
"0638550","0636420"
"0638550","0613470"
"0638550","0642300"
"0638550","0631170"
"0618840","0606020"
"0618840","0626130"
"0618840","0627030"
"0618840","0603870"
"0618840","0600047"
"0618840","0622110"
"0618840","0630030"
"0618840","0601410"
"0626970","0614790"
"0626970","0622230"
"0626970","0612330"
"0626970","0633110"
"0627030","0625150"
"0627030","0618840"
"0627030","0603870"
"0627030","0616650"
"0627030","0623610"
"0627030","0630030"
"0627930","0614790"
"0627930","0603060"
"0627930","0622230"
"0627930","0602450"
"0640800","0605940"
"0640800","0623970"
"0640800","0620010"
"0640800","0621810"
"0640800","0600062"
"0640800","0612840"
"0640800","0606870"
"0603870","0618840"
"0603870","0627030"
"0603870","0623610"
"0603870","0600047"
"0614790","0626970"
"0614790","0627930"
"0614790","0603060"
"0614790","0622230"
"0614790","0612330"
"0634920","0636390"
"0634920","0604530"
"0634920","0606480"
"0634920","0617190"
"0634920","0624900"
"0634920","0632130"
"0634920","0606780"
"0643140","0622380"
"0643140","0631470"
"0643140","0632130"
"0643140","0606780"
"0613290","0603630"
"0613290","0611940"
"0613290","0620850"
"0614700","0603630"
"0614700","0604260"
"0614700","0606390"
"0614700","0633480"
"0614700","0627450"
"0615000","0603270"
"0615000","0606390"
"0615000","0616050"
"0615000","0641130"
"0615000","0600026"
"0615000","0623820"
"0616050","0603630"
"0616050","0606390"
"0616050","0615000"
"0616050","0620850"
"0616050","0641130"
"0619590","0606107"
"0619590","0617640"
"0619590","0606960"
"0619590","0637470"
"0619590","0621900"
"0620730","0638730"
"0620730","0606390"
"0620730","0612360"
"0620730","0638700"
"0620730","0623820"
"0620850","0603630"
"0620850","0611130"
"0620850","0611940"
"0620850","0613290"
"0620850","0616050"
"0620850","0641130"
"0621450","0641430"
"0621450","0604260"
"0621450","0623760"
"0621450","0632710"
"0621450","0633480"
"0621450","0641400"
"0621450","0627450"
"0621450","0624230"
"0622950","0638730"
"0622950","0610860"
"0622950","0619540"
"0622950","0604560"
"0622950","0606720"
"0622950","0624330"
"0622950","0636330"
"0622950","0631350"
"0622950","0632270"
"0622950","0609690"
"0622950","0636450"
"0622950","0603300"
"0623760","0619540"
"0623760","0606720"
"0623760","0621450"
"0623760","0632710"
"0623760","0641400"
"0624330","0641430"
"0624330","0619540"
"0624330","0604560"
"0624330","0606720"
"0624330","0622950"
"0624330","0624780"
"0624330","0603300"
"0602370","0606018"
"0602370","0625290"
"0602370","0629400"
"0602370","0601415"
"0602370","0600067"
"0604860","0606021"
"0604860","0633690"
"0604860","0630390"
"0604860","0636805"
"0604860","0601409"
"0604860","0600116"
"0604860","0699997"
"0604860","0623530"
"0606540","0699002"
"0606540","0631680"
"0606540","0642210"
"0606540","0691134"
"0606540","0600067"
"0606540","0600040"
"0608850","0619740"
"0608850","0619800"
"0608850","0619700"
"0608850","0629910"
"0608850","0636270"
"0619800","0616500"
"0619800","0619740"
"0619800","0608850"
"0619800","0619770"
"0619800","0639600"
"0619800","0621150"
"0619800","0636270"
"0604350","0609450"
"0604350","0624930"
"0604350","0627040"
"0604350","0627510"
"0604350","0627870"
"0604350","0614950"
"0605220","0632010"
"0605220","0602700"
"0605220","0609990"
"0605220","0624930"
"0605220","0642420"
"0605220","0602760"
"0605220","0642300"
"0607680","0636600"
"0607680","0609990"
"0607680","0616570"
"0607680","0629280"
"0607680","0632040"
"0607770","0606006"
"0607770","0636940"
"0607770","0611670"
"0607770","0624210"
"0607770","0609240"
"0607770","0639750"
"0607770","0614950"
"0609450","0604350"
"0609450","0612810"
"0609450","0619200"
"0609450","0627510"
"0609450","0614950"
"0609990","0632010"
"0609990","0636600"
"0609990","0605220"
"0609990","0607680"
"0609990","0616570"
"0609990","0618160"
"0609990","0624930"
"0609990","0629280"
"0609990","0602760"
"0609990","0613170"
"0612810","0602700"
"0612810","0609450"
"0612810","0619200"
"0612810","0629280"
"0612810","0632040"
"0612810","0614950"
"0614490","0606006"
"0614490","0615690"
"0614490","0618160"
"0614490","0636570"
"0614490","0611430"
"0614490","0621480"
"0614490","0639750"
"0614490","0614950"
"0615690","0602700"
"0615690","0614490"
"0615690","0616570"
"0615690","0618160"
"0615690","0632040"
"0615690","0636570"
"0625290","0606018"
"0625290","0602370"
"0625290","0629400"
"0625290","0600067"
"0625290","0614250"
"0625290","0621150"
"0625290","0636270"
"0625350","0610350"
"0625350","0619700"
"0625350","0600065"
"0625350","0641160"
"0628530","0629400"
"0628530","0641460"
"0628530","0614550"
"0628530","0601415"
"0628530","0614250"
"0629400","0699002"
"0629400","0602370"
"0629400","0625290"
"0629400","0628530"
"0629400","0641460"
"0629400","0601415"
"0629400","0600067"
"0629400","0614250"
"0630390","0604860"
"0630390","0636805"
"0630390","0604950"
"0630390","0601409"
"0631680","0699003"
"0631680","0606540"
"0631680","0601415"
"0631680","0619490"
"0631680","0691134"
"0631680","0600067"
"0641460","0628530"
"0641460","0629400"
"0641460","0601415"
"0604980","0636940"
"0604980","0606690"
"0604980","0614970"
"0604980","0616110"
"0604980","0621960"
"0604980","0641980"
"0616570","0636600"
"0616570","0607680"
"0616570","0609990"
"0616570","0615690"
"0616570","0618160"
"0616570","0632040"
"0618160","0632010"
"0618160","0606006"
"0618160","0602700"
"0618160","0609990"
"0618160","0614490"
"0618160","0615690"
"0618160","0616570"
"0618160","0613170"
"0618160","0611430"
"0618160","0637630"
"0618160","0600018"
"0618270","0636940"
"0618270","0627040"
"0618270","0624210"
"0618270","0613470"
"0618270","0614950"
"0619200","0602700"
"0619200","0609450"
"0619200","0612810"
"0619200","0624930"
"0619200","0627510"
"0619200","0629280"
"0624930","0602700"
"0624930","0604350"
"0624930","0605220"
"0624930","0609990"
"0624930","0619200"
"0624930","0627510"
"0624930","0627870"
"0624930","0629280"
"0624930","0642420"
"0627040","0604350"
